Nro,PROVINCIA,CANTÓN,PARROQUIA,RAZÓN SOCIAL CONCENTRADOR,RAZÓN SOCIAL IFI,RAZÓN SOCIAL AGENCIA,NOMBRE AGENCIA,TIPO AGENCIA,DIRECCIÓN,admin_area,country,ubicacion_aproximada,query_address,lon,lat
1,TUNGURAHUA,PELILEO,GUAMBALO,BANRED,BANCO DE GUAYAQUIL,BENAVIDES TINTIN CARLOS MAURICIO,VETERINARIA MAS CASMPO Y MASCOTAS,CNB,caserio huambalito,TUNGURAHUA,EC,TRUE,"GUAMBALO, PELILEO",NA,NA
1,TUNGURAHUA,PELILEO,GUAMBALO,BANRED,BANCO DE GUAYAQUIL,CRUZ PAREDES ROCIO ELISABETH,MUEBLES SILVA,CNB,HUAMBALO CENTRO,TUNGURAHUA,EC,TRUE,"GUAMBALO, PELILEO",NA,NA
1,TUNGURAHUA,PELILEO,GUAMBALO,BANRED,BANCO DE GUAYAQUIL,DELGADO FREIRE OLGA BEATRIZ,VIVERES MARLON,CNB,SURANGAY PELILEO,TUNGURAHUA,EC,TRUE,"GUAMBALO, PELILEO",NA,NA
1,TUNGURAHUA,PELILEO,GUAMBALO,BANRED,BANCO DE GUAYAQUIL,PAREDES PAREDES MIRIAM SUSANA,VIVERES SOL,CNB,LA MERCED,TUNGURAHUA,EC,TRUE,"GUAMBALO, PELILEO",NA,NA
1,TUNGURAHUA,PELILEO,GUAMBALO,BANRED,BANCO DE GUAYAQUIL,HIDALGO CASTELO ANGELICA EDELMIRA,CENTROPEC JM,CNB,LA FLORIDA PELILEO,TUNGURAHUA,EC,TRUE,"GUAMBALO, PELILEO",NA,NA
1,TUNGURAHUA,PELILEO,GUAMBALO,BANRED,BANCO DE GUAYAQUIL,SILVA CRUZ MAURO JOEL,MI FARMACIA,CNB,QUITOCUCHO,TUNGURAHUA,EC,TRUE,"GUAMBALO, PELILEO",NA,NA
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO PICHINCHA,MAIQUIZA CHISAGUANO SEGUNDO ERNESTO,TIENDAS INDUSTRIALES TICSA,CNB,JOSE MEJIA,TUNGURAHUA,EC,FALSE,"JOSE MEJIA, PELILEO, PELILEO",-78.5420305,-1.330051
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO PICHINCHA,TITE CHICAIZA BOLIVAR HORACIO,PAGO FACIL,CNB,22 DE JULIO,TUNGURAHUA,EC,FALSE,"22 DE JULIO, PELILEO, PELILEO",-78.54517,-1.3296823
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO PICHINCHA,OCAÑA FREIRE MARCIA ROSALVA,FARMACIA LA PALMERA,CNB,PADRE CHACON,TUNGURAHUA,EC,FALSE,"PADRE CHACON, PELILEO, PELILEO",-78.5452385,-1.3306324
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,RIOFRIO GOMEZ DANILO ARMANDO,MICROMERCADO DON CAFE,CNB,MANUEL DE QUIROGA Y 22 DE JULIO,TUNGURAHUA,EC,FALSE,"MANUEL DE QUIROGA Y 22 DE JULIO, PELILEO, PELILEO",-78.5478687,-1.3283923
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,VILLARROEL BARROSO GLORIA MARLENE,VIVERES BERENICE,CNB,PELILEO-EL PINGUE CALLE PRONCIPAL A UNA,TUNGURAHUA,EC,FALSE,"PELILEO-EL PINGUE CALLE PRONCIPAL A UNA, PELILEO, PELILEO",-78.5004151,-1.3830839
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,ALDAZ AIMACANA SILVIA JACKELINE,TIENDA LA PAZ,CNB,BARRIO LA PAZ A 2 CUADRAS DE GASOLINERA,TUNGURAHUA,EC,TRUE,"PELILEO, PELILEO",-78.5414156,-1.3278909
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,AGUAGUINA PILLA BYRON PATRICIO,MINIMARKET CAMILITA,CNB,CALLE J Y 24 DE MAYO JUNTO AL LICEO MILI,TUNGURAHUA,EC,FALSE,"CALLE J Y 24 DE MAYO JUNTO AL LICEO MILI, PELILEO, PELILEO",-78.54006319999999,-1.3272549
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,CHERREZ CHANGO MONICA ARACELY,PANIFICADORA GUSTAPAN,CNB,PELILEO PARROQUIA BOLIVAR CALLE PRINCIPA,TUNGURAHUA,EC,TRUE,"PELILEO, PELILEO",-78.5414156,-1.3278909
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,MASAQUIZA CRUZ ZOILA BEATRIZ,ABARROTES DOMENICA,CNB,CASERIO LADRILLO CALLE PRINCIPAL JUNTO A,TUNGURAHUA,EC,FALSE,"CASERIO LADRILLO CALLE PRINCIPAL JUNTO A, PELILEO, PELILEO",-78.5414156,-1.3278909
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,SOLIS JACOME MIRIAN NARCISA,LIBRERÍA MUNDO DE COLORES,CNB,TUNGURAHUA Y RICAURTE JUNTO A LA ESCUELA,TUNGURAHUA,EC,FALSE,"TUNGURAHUA Y RICAURTE JUNTO A LA ESCUELA, PELILEO, PELILEO",-78.52762659999999,-1.329291
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,VILLEGAS FONSECA MARIA FERNANDA,DISTRIBUIDORA VILLEGAS,CNB,QUIZ QUIZ Y PADRE CHACON FRENTE AL PARQU,TUNGURAHUA,EC,FALSE,"QUIZ QUIZ Y PADRE CHACON FRENTE AL PARQU, PELILEO, PELILEO",-78.5452385,-1.3306324
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,SANCHEZ ORTIZ ELBIA ELOISA,COMERCIAL STEFANY,CNB,AV. CONFRATERNIDAD Y LAGO AGRIO (LA Y SA,TUNGURAHUA,EC,TRUE,"PELILEO, PELILEO",-78.5414156,-1.3278909
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,SANCHEZ LANDA LUISA PAOLA,VIVERES SANDYS,CNB,EPLICACHIMA Y JORGE CHACON,TUNGURAHUA,EC,TRUE,"PELILEO, PELILEO",-78.5414156,-1.3278909
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,CUNALATA CUNALATA SEGUNDO PATRICIO,DOÑA PAULINA,CNB,"COMUNIDAD NITON, VIA A CHIQUICHA",TUNGURAHUA,EC,FALSE,"COMUNIDAD NITON, VIA A CHIQUICHA, PELILEO, PELILEO",-78.5426602,-1.3301374
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,GUATO PONLUIZA MARIA LILIANA,TIENDA REY DAVID,CNB,INAPI PELILEO,TUNGURAHUA,EC,FALSE,"INAPI PELILEO, PELILEO, PELILEO",-78.5414156,-1.3278909
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,CAMPANA PEREZ ROSA SUDIVINA,COMERCIAL TICSA,CNB,ANTONIO CLAVIJO Y JOSE MEJIA,TUNGURAHUA,EC,FALSE,"ANTONIO CLAVIJO Y JOSE MEJIA, PELILEO, PELILEO",-78.5420305,-1.330051
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,OJEDA PONLUISA MARIA LUCILA,MINIMARKET ADRIANITA,CNB,VIA A YATAQUI CASERIO ARTEZON A DOS CUAD,TUNGURAHUA,EC,FALSE,"VIA A YATAQUI CASERIO ARTEZON A DOS CUAD, PELILEO, PELILEO",-78.51909789999999,-1.3531656
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,SANCHEZ RAMOS PAULINA ALEXANDRA,MINIMARKET SANTA LUCIA,CNB,22 DE JULIO S/N Y CLAVIJO ANTONIO,TUNGURAHUA,EC,FALSE,"22 DE JULIO  Y CLAVIJO ANTONIO, PELILEO, PELILEO",-78.54252009999999,-1.3319388
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,RAMOS REAL GINA XIMENA,CONSTRUYENDO SU CASA 1,CNB,JOSE MEJIA Y ROCAFUERTE A MEDIA CUADRA D,TUNGURAHUA,EC,FALSE,"JOSE MEJIA Y ROCAFUERTE A MEDIA CUADRA D, PELILEO, PELILEO",-78.5414778,-1.3308227
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,RAMOS REAL GINA XIMENA,CONSTRUYENDO SU CASA 2,CNB,ROCAFUERTE JUNTO AL REDONDEN DE LA HUAMB,TUNGURAHUA,EC,FALSE,"ROCAFUERTE JUNTO AL REDONDEN DE LA HUAMB, PELILEO, PELILEO",-78.5414778,-1.3308227
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,PEREZ MORALES ALBERTO ALEJANDRO,THE WORLD OF CMPUTER W.O.C,CNB,EPLICACHIMA PELILEO,TUNGURAHUA,EC,TRUE,"PELILEO, PELILEO",-78.5414156,-1.3278909
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,PAREDES CAIZABANDA WILLIAM PATRICIO,CLINIC PC,CNB,AV CONFRATERNIDAD PELILEO,TUNGURAHUA,EC,FALSE,"AV CONFRATERNIDAD PELILEO, PELILEO, PELILEO",-78.5513543,-1.3322598
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,FLORES SILVA ESTHELA JIMENA,VIVERES NICO,CNB,PLAZA 10 DE AGOSTOPELILEO,TUNGURAHUA,EC,FALSE,"PLAZA 10 DE AGOSTOPELILEO, PELILEO, PELILEO",-78.5414156,-1.3278909
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,QUILLIGANA QUILLIGANA MARTHA CECILIA,MICRO RANBEL,CNB,PELILEO GRANDE,TUNGURAHUA,EC,FALSE,"PELILEO GRANDE, PELILEO, PELILEO",-78.5414156,-1.3278909
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,GUATO CANCHINIA MARLENE,MARLENE GUATO,CNB,MERCADO REPUBLICA DE ARGENTINA,TUNGURAHUA,EC,TRUE,"PELILEO, PELILEO",-78.5414156,-1.3278909
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,TITE CHICAIZA BOLIVAR HORACIO,PAGO FACIL,CNB,22 DE JULIO Y GARCIA MORENO,TUNGURAHUA,EC,FALSE,"22 DE JULIO Y GARCIA MORENO, PELILEO, PELILEO",-78.5452301,-1.3294616
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,PAZ VILLEGAS CARLOS LUIS,SUPER MARIANITA,CNB,PLAZA 10 DE AGOSTOPELILEO,TUNGURAHUA,EC,FALSE,"PLAZA 10 DE AGOSTOPELILEO, PELILEO, PELILEO",-78.5414156,-1.3278909
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,FREIRE MEDINA MARIA GABRIELA,CONTA SOLUTION,CNB,JUAN DE VELASCO Y PADRE CHACON,TUNGURAHUA,EC,FALSE,"JUAN DE VELASCO Y PADRE CHACON, PELILEO, PELILEO",-78.5463025,-1.3313308
1,TUNGURAHUA,PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,MOPOSITA MORALES MIRIAM CECILIA,MINI MARKET CARLITA,CNB,LAS MORAS Y LOS MOLINOSCATIMBO,TUNGURAHUA,EC,FALSE,"LAS MORAS Y LOS MOLINOSCATIMBO, PELILEO, PELILEO",-78.5414156,-1.3278909
1,TUNGURAHUA,PELILEO,PELILEO GRANDE,BANRED,BANCO DE GUAYAQUIL,DARQUEA MELO JENNY VERONICA,SUPERMARKET LAURITA,CNB,CASERIO GUADALUPE VIA A PATATE JUNTO A L,TUNGURAHUA,EC,TRUE,"PELILEO GRANDE, PELILEO",NA,NA
1,TUNGURAHUA,PELILEO,PELILEO GRANDE,BANRED,BANCO DE GUAYAQUIL,PAREDES ALLAN MARIA MAGALI,EL ABRIGO DE SUS SUEÑOS,CNB,PELILEO GRANDE,TUNGURAHUA,EC,TRUE,"PELILEO GRANDE, PELILEO",NA,NA
1,TUNGURAHUA,PELILEO,SALASACA,BANRED,BANCO PICHINCHA,VELASQUEZ CORDOVA MARTHA CECILIA,MINIMARKET SISARY,CNB,VIA EL ROSARIO,TUNGURAHUA,EC,TRUE,"SALASACA, PELILEO",-78.5788601,-1.3214443
1,TUNGURAHUA,PELILEO,SALASACA,BANRED,BANCO DE GUAYAQUIL,NUNEZ ZUNIGA BETTY ELIZABETH,INTER CELL E.F.,CNB,PARROQUIA SUCRE BARRIO LA FLORESTA CALLE,TUNGURAHUA,EC,FALSE,"PARROQUIA SUCRE BARRIO LA FLORESTA CALLE, SALASACA, PELILEO",-78.5717631,-1.3155037
1,TUNGURAHUA,PELILEO,SALASACA,BANRED,BANCO DE GUAYAQUIL,JEREZ CAIZABANDA JOSE,MINIMARKET JEREZ,CNB,VIA BAÑOS CASERIO RAMOS LOMA A 300 MTS D,TUNGURAHUA,EC,TRUE,"SALASACA, PELILEO",-78.5788601,-1.3214443
1,TUNGURAHUA,PELILEO,SALASACA,BANRED,BANCO DE GUAYAQUIL,MASAQUIZA CHICAIZA SERGIO RODRIGO,MINI MARKET JADI,CNB,SALASACA VIA A BAÑOS,TUNGURAHUA,EC,TRUE,"SALASACA, PELILEO",-78.5788601,-1.3214443
1,TUNGURAHUA,PILLARO,CIUDAD NUEVA,BANRED,BANCO DE GUAYAQUIL,HERNANDEZ BOADA JOSEPH GUSTAVO,PAGO FACIL,CNB,MONTALVO Y RUMAñAHUI PILLARO,TUNGURAHUA,EC,TRUE,"CIUDAD NUEVA, PILLARO",NA,NA
1,TUNGURAHUA,PILLARO,PILLARO,BANRED,BANCO PICHINCHA,IBARRA VELASTEGUI JENNY ELISABETH,JENNY NEGOCIOS,CNB,AVENIDA COLON,TUNGURAHUA,EC,FALSE,"AVENIDA COLON, PILLARO, PILLARO",-78.5401378,-1.1747562
1,TUNGURAHUA,PILLARO,PILLARO,BANRED,BANCO PICHINCHA,CUMBAL QUINATOA CECILIA .,COMERCIAL GENESIS,CNB,AV. RUMIÑAHUI,TUNGURAHUA,EC,FALSE,"AV. RUMIÑAHUI, PILLARO, PILLARO",-78.5521656,-1.1741655
1,TUNGURAHUA,PILLARO,PILLARO,BANRED,BANCO PICHINCHA,HERNANDEZ BOADA JOSEPH GUSTAVO,PAGO FACIL,CNB,MONTALVO,TUNGURAHUA,EC,FALSE,"MONTALVO, PILLARO, PILLARO",-78.5438781,-1.1739478
1,TUNGURAHUA,PILLARO,PILLARO,BANRED,BANCO DE GUAYAQUIL,VIERA CORTES JISSELA ANABEL,JV SHOPING,CNB,CALLE URBINA ENTRE BOLIVAR Y GARCIA MORE,TUNGURAHUA,EC,FALSE,"CALLE URBINA ENTRE BOLIVAR Y GARCIA MORE, PILLARO, PILLARO",-78.54392659999999,-1.1732361
1,TUNGURAHUA,PILLARO,PILLARO,BANRED,BANCO DE GUAYAQUIL,VELASTEGUI IBARRA ALVARO BLADIMIR,MINIMARKET ALVARITO,CNB,RODRIGUEZ DE GUZMAN Y FLORES Y SUCRE-PIL,TUNGURAHUA,EC,FALSE,"RODRIGUEZ DE GUZMAN Y FLORES Y SUCRE-PIL, PILLARO, PILLARO",-78.5431588,-1.1740422
1,TUNGURAHUA,PILLARO,PILLARO,BANRED,BANCO DE GUAYAQUIL,VALLE ALVAREZ EUGENIA GENOVEVA,COMERCIAL GIRASOLES,CNB,ROCAFUERTE 04-28 Y BOLIBAR FRENTE AL PAR,TUNGURAHUA,EC,FALSE,"ROCAFUERTE 04-28 Y BOLIBAR FRENTE AL PAR, PILLARO, PILLARO",-78.5432749,-1.1725114
1,TUNGURAHUA,PILLARO,PILLARO,BANRED,BANCO DE GUAYAQUIL,PANDASHINA PILAMUNGA MARIA MERCEDES,IMPORTADORA NEUMATEC,CNB,FLORES Y RODRIGUEZ DE GUZMAN (PILLARO),TUNGURAHUA,EC,FALSE,"FLORES Y RODRIGUEZ DE GUZMAN (PILLARO), PILLARO, PILLARO",-78.54361519999999,-1.17442
1,TUNGURAHUA,PILLARO,PILLARO,BANRED,BANCO DE GUAYAQUIL,FONSECA COBO MARIA ISABEL,ALISON.NET,CNB,DALIAS Y RUMIÑAHUI,TUNGURAHUA,EC,FALSE,"DALIAS Y RUMIÑAHUI, PILLARO, PILLARO",-78.5521656,-1.1741655
1,TUNGURAHUA,PILLARO,PILLARO,BANRED,BANCO DE GUAYAQUIL,BONETE CAJAMARCA LUISA ETELVINA,PAPELERIA MALU,CNB,PAPELERIA MALU,TUNGURAHUA,EC,FALSE,"PAPELERIA MALU, PILLARO, PILLARO",-78.54361519999999,-1.17442
1,TUNGURAHUA,PILLARO,PILLARO,BANRED,BANCO DE GUAYAQUIL,BONETE CAJAMARCA LUISA ETELVINA,COPY CYBER MICHELLE y JOSU,CNB,BOLIVAR Y CLAVIJO PILLARO,TUNGURAHUA,EC,FALSE,"BOLIVAR Y CLAVIJO PILLARO, PILLARO, PILLARO",-78.5415764,-1.1756865
1,TUNGURAHUA,PILLARO,SAN MIGUELITO,BANRED,BANCO DE GUAYAQUIL,VITERI ROBAYO GERMAN WUILFRIDO,MINIMARKET JOSUHE,CNB,PILARO- SAN MIGUELITO EN LA ESQUINA DEL,TUNGURAHUA,EC,FALSE,"PILARO- SAN MIGUELITO EN LA ESQUINA DEL, SAN MIGUELITO, PILLARO",-78.537134,-1.204728
1,TUNGURAHUA,QUERO,QUERO,Exsersa,COOPERATIVA DE AHORRO Y CREDITO RHUMY WARA,COOPERATIVA DE AHORRO Y CREDITO RHUMY WARA,COAC RHUMY WARA QUERO,COAC,CALLE 17 DE ABRIL DIAGONAL A LA PLAZA JUAN DE ALARCON,TUNGURAHUA,EC,FALSE,"CALLE 17 DE ABRIL DIAGONAL A LA PLAZA JUAN DE ALARCON, QUERO, QUERO",-78.6085293,-1.3832614
1,TUNGURAHUA,QUERO,QUERO,Banco del Pacífico,BANECUADOR,BANECUADOR,BNF-QUERO,BANCA PÚBLICA,CALLE MARIANO BENITEZ Y 17 DE ABRIL,TUNGURAHUA,EC,FALSE,"CALLE MARIANO BENITEZ Y 17 DE ABRIL, QUERO, QUERO",-78.6087999,-1.3798888
1,TUNGURAHUA,QUERO,QUERO,BANRED,BANCO PICHINCHA,DELGADO VENEGAS DIGNA GEORGINA,PAÑALERA EL CAMPION,CNB,17 DE ABRIL,TUNGURAHUA,EC,FALSE,"17 DE ABRIL, QUERO, QUERO",-78.60563479999999,-1.4073649
1,TUNGURAHUA,QUERO,QUERO,BANRED,BANCO PICHINCHA,TIRIRA MORALES LORENA ELIZABETH,DESPENSA ANTHONY ALEJANDRO,CNB,PEDRO FERMIN CEVALLOS,TUNGURAHUA,EC,FALSE,"PEDRO FERMIN CEVALLOS, QUERO, QUERO",-78.6082395,-1.381086
1,TUNGURAHUA,QUERO,QUERO,BANRED,BANCO PICHINCHA,SANCHEZ . BERTHA CARMELA,ABARROTES Y ALGO MAS,CNB,AV. 17 DE ABRIL,TUNGURAHUA,EC,FALSE,"AV. 17 DE ABRIL, QUERO, QUERO",-78.60563479999999,-1.4073649
1,TUNGURAHUA,QUERO,QUERO,BANRED,BANCO PICHINCHA,SANCHEZ MARTINEZ CESAR EFRAIN,FRIGORIFICO JUAN JOSE,CNB,AV PEDRO FERMIN CEVALLOS,TUNGURAHUA,EC,FALSE,"AV PEDRO FERMIN CEVALLOS, QUERO, QUERO",-78.6082395,-1.381086
1,TUNGURAHUA,QUERO,QUERO,BANRED,BANCO DE GUAYAQUIL,BARRENO BARRENO CARLOS GONZALO,CYC SYSTEMS,CNB,17 DE ABRIL Y GARCIA MORENO A 100m DEL M,TUNGURAHUA,EC,FALSE,"17 DE ABRIL Y GARCIA MORENO A 100m DEL M, QUERO, QUERO",-78.6072432,-1.3807054
1,TUNGURAHUA,QUERO,QUERO,BANRED,BANCO DE GUAYAQUIL,ONATE ONATE MARIA ISABEL,ISABELLAS,CNB,17 DE ABRIL Y CALLE UNO,TUNGURAHUA,EC,FALSE,"17 DE ABRIL Y CALLE UNO, QUERO, QUERO",-78.606831,-1.3815939
1,TUNGURAHUA,QUERO,QUERO,BANRED,BANCO DE GUAYAQUIL,LLAMUCA CRIOLLO CHARO JAQUELINE,COMERCIAL CHARITO,CNB,EUGENIO ESPEJO Y 17 DE ABRIL,TUNGURAHUA,EC,FALSE,"EUGENIO ESPEJO Y 17 DE ABRIL, QUERO, QUERO",-78.6086127,-1.3774203
1,TUNGURAHUA,QUERO,QUERO,BANRED,BANCO DE GUAYAQUIL,FREIRE NARANJO WILMER ABSALON,WILMER FREIRE,CNB,HIPOLONGO 4 ESQUINAS,TUNGURAHUA,EC,FALSE,"HIPOLONGO 4 ESQUINAS, QUERO, QUERO",-78.6072432,-1.3807054
1,TUNGURAHUA,QUERO,QUERO,BANRED,BANCO DE GUAYAQUIL,TIRIRA MORALES LORENA ELIZABETH,SUPER DESPENSA ANTHONY ALEJANDRO,CNB,PEDRO F CEVALLOS Y ELOY ALFARO,TUNGURAHUA,EC,FALSE,"PEDRO F CEVALLOS Y ELOY ALFARO, QUERO, QUERO",-78.6097793,-1.3808164
1,TUNGURAHUA,QUERO,YANAYACU MOCHAPATA,BANRED,BANCO DE GUAYAQUIL,TIXILEMA YANCHALIQUIN ZENAIDA LUCRECIA,VIVERES DON BOLO,CNB,YANAYACU BARRIO CENTRO DIAGONAL A LA IGL,TUNGURAHUA,EC,TRUE,"YANAYACU MOCHAPATA, QUERO",NA,NA
1,TUNGURAHUA,SAN PEDRO DE PELILEO,GUAMBALÓ,BANCO DESARROLLO DE LOS PUEBLOS SA,COOPERATIVA DE AHORRO Y CREDITO SURANGAY LTDA,COOPERATIVA DE AHORRO Y CREDITO SURANGAY LTDA,MATRIZ,COAC,GONZALES SUAREZ S/N,TUNGURAHUA,EC,TRUE,"GUAMBALÓ, SAN PEDRO DE PELILEO",NA,NA
1,TUNGURAHUA,SAN PEDRO DE PELILEO,PELILEO,Exsersa,COAC SAN FRANCISCO,COAC SAN FRANCISCO,Pelileo 0001,COAC,Quisquis 412 y Av Pedro Chacon,TUNGURAHUA,EC,FALSE,"Quisquis 412 y Av Pedro Chacon, PELILEO, SAN PEDRO DE PELILEO",-78.5425152,-1.3290068
1,TUNGURAHUA,SAN PEDRO DE PELILEO,PELILEO,Financoop,COOPERATIVA DE AHORRO Y CREDITO KULLKI WASI,COOPERATIVA DE AHORRO Y CREDITO KULLKI WASI,AGENCIA PELILEO,COAC,Av. Padre Chacon y Jose Mejia,TUNGURAHUA,EC,FALSE,"Av. Padre Chacon y Jose Mejia, PELILEO, SAN PEDRO DE PELILEO",-78.543144,-1.3292398
1,TUNGURAHUA,SAN PEDRO DE PELILEO,PELILEO,Banco del Pacífico,BANCO DEL PACIFICO,BANCO DEL PACIFICO,CNB SOFT_RC MICROMERCADO DON CAFE,CNB,MANUEL DE QUIROGA Y 22 DE JULIO A 100 M DE LA JEFATURA DE TRANSITO,TUNGURAHUA,EC,FALSE,"MANUEL DE QUIROGA Y 22 DE JULIO A 100 M DE LA JEFATURA DE TRANSITO, PELILEO, SAN PEDRO DE PELILEO",-78.5478687,-1.3283923
1,TUNGURAHUA,SAN PEDRO DE PELILEO,PELILEO,Banco del Pacífico,BANCO DEL PACIFICO,BANCO DEL PACIFICO,CNB SOFT_RC PUNTO M@T,CNB,AV LA CONFRATERNIDAD FRENTE A LA JEFATURA DE TRANSITO,TUNGURAHUA,EC,FALSE,"AV LA CONFRATERNIDAD FRENTE A LA JEFATURA DE TRANSITO, PELILEO, SAN PEDRO DE PELILEO",-78.54847199999999,-1.3282058
1,TUNGURAHUA,SAN PEDRO DE PELILEO,PELILEO,Representaciones Ordoñez y Negrete REPORNE S.A.,COOPERATIVA DE AHORRO Y CREDITO WUAMANLOMA,COOPERATIVA DE AHORRO Y CREDITO WUAMANLOMA,COOPERATIVA DE AHORRO Y CREDITO WUAMANLOMA LTDA,COAC,Antonio Clavijo y Quiz Quiz frente a la farmacia c,TUNGURAHUA,EC,FALSE,"Antonio Clavijo y Quiz Quiz frente a la farmacia c, PELILEO, SAN PEDRO DE PELILEO",-78.5424971,-1.3318483
1,TUNGURAHUA,SAN PEDRO DE PELILEO,PELILEO,Representaciones Ordoñez y Negrete REPORNE S.A.,COAC INDIGENA SAC PELILEO,COAC INDIGENA SAC PELILEO,PELILEO,COAC,CALICUCHIMA Y PADRE CHACON FRENTE A LA POLICIA,TUNGURAHUA,EC,FALSE,"CALICUCHIMA Y PADRE CHACON FRENTE A LA POLICIA, PELILEO, SAN PEDRO DE PELILEO",-78.5420912,-1.3285218
1,TUNGURAHUA,SAN PEDRO DE PELILEO,PELILEO,BANRED,BANCO DE GUAYAQUIL,BANCO DE GUAYAQUIL,158 PELILEO,BANCA PRIVADA,PELILEO,TUNGURAHUA,EC,FALSE,"PELILEO, PELILEO, SAN PEDRO DE PELILEO",-78.5414156,-1.3278909
1,TUNGURAHUA,SAN PEDRO DE PELILEO,SALASACA,BANCO DESARROLLO DE LOS PUEBLOS SA,COOPERATIVA DE AHORRO Y CREDITO PRODVISION,COOPERATIVA DE AHORRO Y CREDITO PRODVISION,OFICINA MATRIZ,COAC,SALASAKA CENTTRO,TUNGURAHUA,EC,FALSE,"SALASAKA CENTTRO, SALASACA, SAN PEDRO DE PELILEO",-78.5788601,-1.3214443
1,TUNGURAHUA,SAN PEDRO DE PELILEO,SALASACA,Exsersa,COOPERATIVA DE AHORRO Y CREDITO RHUMY WARA,COOPERATIVA DE AHORRO Y CREDITO RHUMY WARA,SALASAKA,COAC,VIA AMBATO BA?OS SECTOR LLICACAMA KAPILLAPAMBA,TUNGURAHUA,EC,TRUE,"SALASACA, SAN PEDRO DE PELILEO",-78.5788601,-1.3214443
1,TUNGURAHUA,SAN PEDRO DE PELILEO,SALASACA,Representaciones Ordoñez y Negrete REPORNE S.A.,COOPERATIVA DE AHORRO Y CREDITO WUAMANLOMA,COOPERATIVA DE AHORRO Y CREDITO WUAMANLOMA,COOPERATIVA DE AHORRO Y CREDITO WUAMANLOMA LTDA,COAC,Pelileo: Salasaca: Comunidad Wuamanloma a 1 cuadra,TUNGURAHUA,EC,FALSE,"Pelileo: Salasaca: Comunidad Wuamanloma a 1 cuadra, SALASACA, SAN PEDRO DE PELILEO",-78.5788601,-1.3214443
1,TUNGURAHUA,SANTIAGO DE PILLARO,PÍLLARO,BANCO DESARROLLO DE LOS PUEBLOS SA,COAC INTEGRACION SOLIDARIA,COAC INTEGRACION SOLIDARIA,PILLARO,COAC,MONTALVO Y URBINA,TUNGURAHUA,EC,TRUE,"PÍLLARO, SANTIAGO DE PILLARO",NA,NA
1,TUNGURAHUA,SANTIAGO DE PILLARO,PÍLLARO,BANCO DESARROLLO DE LOS PUEBLOS SA,COOPERATIVA DE AHORRO Y CREDITO COORAMBATO,COOPERATIVA DE AHORRO Y CREDITO COORAMBATO,COOPERATIVA DE AHORRO Y CREDITO COORAMBATO,COAC,FLORES Y ROCAFUERTE,TUNGURAHUA,EC,TRUE,"PÍLLARO, SANTIAGO DE PILLARO",NA,NA
